ticker,exchange,assetType,priceCurrency,startDate,endDate
LCPTX,NMFQS,Mutual Fund,USD,,
LCR,NYSE ARCA,ETF,USD,2020-01-06,2020-06-29
LCRAX,NMFQS,Mutual Fund,USD,1998-03-16,2020-06-29
LCRBX,NMFQS,Mutual Fund,USD,2000-08-31,2018-05-09
LCRCX,NMFQS,Mutual Fund,USD,2000-08-31,2020-06-29
LCRD,,Stock,USD,,
LCRDX,NMFQS,Mutual Fund,USD,2020-01-02,2020-06-29
LCRE,OTCMKTS,Stock,USD,2017-11-28,2020-06-10
LCRFX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LCRIX,NMFQS,Mutual Fund,USD,2006-01-31,2020-06-29
LCRNX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-29
LCROX,NMFQS,Mutual Fund,USD,2017-04-04,2020-06-29
LCRPX,NMFQS,Mutual Fund,USD,2000-08-31,2020-06-29
LCRQX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LCRRX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LCRSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LCRTF,OTCGREY,Stock,USD,2017-09-28,2020-06-05
LCRTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LCRUX,NMFQS,Mutual Fund,USD,2020-06-19,2020-06-29
LCRVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LCRY,NASDAQ,Stock,USD,,
LCRYX,NMFQS,Mutual Fund,USD,1997-12-31,2020-06-29
LCSAX,NMFQS,Mutual Fund,USD,2012-01-17,2020-06-29
LCSCX,NMFQS,Mutual Fund,USD,2012-01-10,2020-06-29
LCSHF,PINK,Stock,USD,2007-08-13,2020-06-29
LCSI,,Stock,USD,,
LCSIX,NMFQS,Mutual Fund,USD,2012-01-17,2020-06-29
LCSMX,NMFQS,Mutual Fund,USD,2018-01-11,2020-06-29
LCSSX,NMFQS,Mutual Fund,USD,2012-12-03,2020-06-29
LCSTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LCTAX,NMFQS,Mutual Fund,USD,2002-11-15,2020-06-29
LCTBX,NMFQS,Mutual Fund,USD,2002-11-15,2017-08-04
LCTC,PINK,Stock,USD,2012-03-22,2020-06-29
LCTCX,NMFQS,Mutual Fund,USD,2002-11-15,2020-06-29
LCTIX,NMFQS,Mutual Fund,USD,2010-07-30,2020-06-29
LCTO,NASDAQ,Stock,USD,,
LCTRX,NMFQS,Mutual Fund,USD,2010-07-30,2020-06-29
LCTSF,OTCGREY,Stock,USD,2003-11-04,2020-06-15
LCTTX,NMFQS,Mutual Fund,USD,,
LCTX,NYSE,Stock,USD,1992-03-06,2020-06-29
LCUAF,OTCGREY,Stock,USD,2012-02-06,2020-05-04
LCUT,NASDAQ,Stock,USD,1991-06-05,2020-06-29
LCVTX,NMFQS,Mutual Fund,USD,,
LCYEX,NMFQS,Mutual Fund,USD,2013-02-04,2015-11-20
LCYGF,OTCGREY,Stock,USD,,
LD,NYSE ARCA,ETF,USD,2008-06-25,2020-06-29
LD1,,Stock,USD,,
LDAAX,NMFQS,Mutual Fund,USD,2016-01-04,2017-03-30
LDACX,NMFQS,Mutual Fund,USD,2016-01-04,2017-03-30
LDAGX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDAIX,NMFQS,Mutual Fund,USD,2016-01-04,2017-03-30
LDBKF,PINK,Stock,USD,2007-07-13,2018-08-15
LDCAX,NMFQS,Mutual Fund,USD,2017-04-24,2020-06-29
LDCCX,NMFQS,Mutual Fund,USD,2017-04-24,2020-06-29
LDCFX,NMFQS,Mutual Fund,USD,2017-04-24,2020-06-29
LDCGX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDCOY,PINK,Stock,USD,2007-07-13,2018-04-20
LDCRX,NMFQS,Mutual Fund,USD,2017-04-24,2020-06-29
LDCTX,NMFQS,Mutual Fund,USD,,
LDCVX,NMFQS,Mutual Fund,USD,2017-04-24,2020-06-29
LDDFF,PINK,Stock,USD,2019-04-25,2020-06-29
LDEM,NASDAQ,ETF,USD,2020-02-12,2020-06-29
LDETX,NMFQS,Mutual Fund,USD,,
LDF,NYSE,ETF,USD,1992-06-16,2018-11-19
LDFAX,NMFQS,Mutual Fund,USD,2012-06-29,2017-09-22
LDFGX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDFOX,NMFQS,Mutual Fund,USD,2017-04-04,2020-06-29
LDFTX,NMFQS,Mutual Fund,USD,,
LDFVX,NMFQS,Mutual Fund,USD,1996-06-20,2020-06-29
LDG,NYSE,Stock,USD,,
LDGAX,NMFQS,Mutual Fund,USD,2015-01-02,2015-09-02
LDGCX,NMFQS,Mutual Fund,USD,2013-12-24,2015-09-02
LDGIX,NMFQS,Mutual Fund,USD,2013-12-24,2015-09-01
LDGOX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDGQX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDGSX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDGVX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDGYX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDGYY,PINK,Stock,USD,2018-04-17,2020-06-19
LDHL,PINK,Stock,USD,2004-11-24,2020-06-29
LDHOF,OTCGREY,Stock,USD,2014-11-17,2020-03-25
LDHUF,OTCGREY,Stock,USD,,
LDIFX,NMFQS,Mutual Fund,USD,2013-03-01,2020-06-29
LDIG,NASDAQ,Stock,USD,,
LDIGX,NMFQS,Mutual Fund,USD,2014-09-24,2020-06-29
LDIIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-09-07
LDINF,OTCGREY,Stock,USD,,
LDINX,NMFQS,Mutual Fund,USD,2017-03-31,2018-08-30
LDIS,NASDAQ,Stock,USD,2004-06-16,2017-12-29
LDITX,NMFQS,Mutual Fund,USD,,
LDIVX,NMFQS,Mutual Fund,USD,2013-03-01,2018-10-03
LDKB,PINK,Stock,USD,2008-11-03,2020-06-29
LDKSY,PINK,Stock,USD,,
LDKYQ,PINK,Stock,USD,2014-03-31,2019-04-24
LDL,NYSE,Stock,USD,1990-01-12,2020-06-29
LDLAX,NMFQS,Mutual Fund,USD,1993-12-31,2020-06-29
LDLFX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LDLKX,NMFQS,Mutual Fund,USD,2015-07-13,2020-06-29
LDLQX,NMFQS,Mutual Fund,USD,2009-07-21,2020-06-29
LDLRX,NMFQS,Mutual Fund,USD,2009-07-21,2020-06-29
LDLTX,NMFQS,Mutual Fund,USD,2015-07-13,2020-06-29
LDLVX,NMFQS,Mutual Fund,USD,2015-07-13,2020-06-29
LDMAX,NMFQS,Mutual Fund,USD,1988-09-30,2020-06-29
LDMBX,NMFQS,Mutual Fund,USD,1996-07-31,2018-05-09
LDMCX,NMFQS,Mutual Fund,USD,1993-12-31,2020-06-29
LDMFX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LDMIX,NMFQS,Mutual Fund,USD,2008-10-01,2020-06-29
LDMK,NASDAQ,Stock,USD,,
LDMOX,NMFQS,Mutual Fund,USD,2008-10-01,2020-06-29
LDMPX,NMFQS,Mutual Fund,USD,1999-03-04,2017-12-22
LDMQX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LDMRX,NMFQS,Mutual Fund,USD,2007-09-28,2020-06-29
LDMSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LDMTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LDMVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LDMYX,NMFQS,Mutual Fund,USD,2004-10-18,2020-06-29
LDNXF,PINK,Stock,USD,2008-06-24,2020-06-29
LDOS,NYSE,Stock,USD,2006-10-13,2020-06-29
LDOS-W,NYSE,Stock,USD,2016-08-09,2016-08-18
LDP,NYSE,ETF,USD,2012-07-30,2020-06-29
LDPAX,NMFQS,Mutual Fund,USD,2015-09-22,2020-06-29
LDPCX,NMFQS,Mutual Fund,USD,2015-09-22,2020-06-29
LDPIX,NMFQS,Mutual Fund,USD,2015-09-22,2020-06-29
LDR,NYSE,Stock,USD,1992-03-17,2017-11-01
LDRAX,NMFQS,Mutual Fund,USD,2004-04-30,2020-06-29
LDRH,NASDAQ,Stock,USD,2013-10-08,2016-07-14
LDRI,NASDAQ,ETF,USD,2014-09-10,2020-02-18
LDRS,NYSE ARCA,ETF,USD,2017-12-21,2020-06-29
LDRUF,PINK,Stock,USD,2007-08-15,2020-06-29
LDSAX,NMFQS,Mutual Fund,USD,2006-06-30,2018-07-25
LDSBX,NMFQS,Mutual Fund,USD,2006-06-30,2018-05-09
LDSCD,PINK,Stock,USD,2017-10-23,2017-12-12
LDSCX,NMFQS,Mutual Fund,USD,2006-06-30,2018-07-25
LDSCY,PINK,Stock,USD,2016-12-27,2020-06-29
LDSD,NASDAQ,Stock,USD,,
LDSF,NASDAQ,ETF,USD,2019-01-07,2020-06-29
LDSFX,NMFQS,Mutual Fund,USD,2007-09-28,2018-07-25
LDSH,NASDAQ,Stock,USD,,
LDSI,PINK,Stock,USD,2017-09-28,2020-06-29
LDSOX,NMFQS,Mutual Fund,USD,2017-04-04,2018-07-25
LDSQX,NMFQS,Mutual Fund,USD,2007-09-28,2018-07-25
LDSRX,NMFQS,Mutual Fund,USD,2007-09-28,2018-07-25
LDSSF,PINK,Stock,USD,2018-02-22,2020-04-15
LDSSX,NMFQS,Mutual Fund,USD,2016-01-04,2018-07-25
LDSTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-07-25
LDSVF,PINK,Stock,USD,2008-10-28,2020-06-29
LDSVX,NMFQS,Mutual Fund,USD,2016-01-04,2018-07-25
LDSYX,NMFQS,Mutual Fund,USD,2006-06-30,2018-07-25
LDTGX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-29
LDTRX,NMFQS,Mutual Fund,USD,1991-08-13,2016-01-14
LDUR,NYSE ARCA,ETF,USD,2014-01-23,2020-06-29
LDVAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-29
LDVCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LDVIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-29
LDXHF,OTCGREY,Stock,USD,,
LDYCX,NMFQS,Mutual Fund,USD,2015-01-02,2017-09-22
LE,NASDAQ,Stock,USD,2014-03-20,2020-06-29
LE1,,Stock,USD,,
LEA,NYSE,Stock,USD,2009-11-09,2020-06-29
LEAAX,NMFQS,Mutual Fund,USD,,
LEAD,BATS,ETF,USD,2016-01-06,2020-06-29
LEAF,NYSE,Stock,USD,2011-01-27,2020-06-29
LEAF,LSE,Stock,USD,2013-10-16,2019-08-09
LEAF1,NASDAQ,Stock,USD,,
LEAF:LN,OTCGREY,Stock,USD,2019-08-12,2019-08-12
LEAFX,NMFQS,Mutual Fund,USD,2013-03-28,2016-07-22
LEAI,OTCQB,Stock,USD,2014-12-29,2020-06-29
LEAIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LEAOX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-29
LEAP,NASDAQ,Stock,USD,,
LEAP1,NASDAQ,Stock,USD,,
LEARQ,,Stock,USD,,
LEAS,PINK,Stock,USD,2007-07-19,2020-06-29
LEAT,OTCQB,Stock,USD,2007-05-16,2020-06-29
LEAXX,NMFQS,Mutual Fund,USD,,
LEBC,,Stock,USD,,
LEBOX,NMFQS,Mutual Fund,USD,2008-08-07,2020-06-29
LECBF,PINK,Stock,USD,2017-10-23,2020-06-15
LECFF,OTCMKTS,Stock,USD,2007-03-06,2019-10-21
LECH,NASDAQ,Stock,USD,,
LECO,NASDAQ,Stock,USD,1995-06-13,2020-06-29
LEDCF,PINK,Stock,USD,2011-03-03,2018-11-06
LEDCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-29
LEDD,NYSE ARCA,ETF,USD,2011-04-21,2018-04-11
LEDG,NASDAQ,Stock,USD,,
LEDID,OTCBB,Stock,USD,2017-12-01,2017-12-29
LEDIX,NMFQS,Mutual Fund,USD,2011-02-28,2020-06-29
LEDOX,NMFQS,Mutual Fund,USD,2011-02-28,2020-06-29
LEDR,NASDAQ,Stock,USD,,
LEDS,NASDAQ,Stock,USD,2010-12-09,2020-06-29
LEDXX,NMFQS,Mutual Fund,USD,,
LEE,NYSE,Stock,USD,1987-11-05,2020-06-29
LEERF,OTCMKTS,Stock,USD,2017-12-22,2017-12-22
LEFAX,NMFQS,Mutual Fund,USD,2013-03-01,2016-07-22
LEFIX,NMFQS,Mutual Fund,USD,2014-03-25,2016-07-22
LEFUF,PINK,Stock,USD,2007-10-09,2020-06-29
LEFX,NASDAQ,Stock,USD,,
LEFXX,NMFQS,Mutual Fund,USD,,
LEG,NYSE,Stock,USD,1987-11-05,2020-06-29
LEGAX,NMFQS,Mutual Fund,USD,1998-10-30,2020-06-29
LEGBX,NMFQS,Mutual Fund,USD,1998-10-30,2017-08-04
LEGC,NASDAQ,Stock,USD,,
LEGCX,NMFQS,Mutual Fund,USD,2002-11-15,2020-06-29
LEGH,NASDAQ,Stock,USD,2018-12-14,2020-06-29
LEGH(EXP20100603),PINK,Stock,USD,,
LEGIF,PINK,Stock,USD,2013-05-10,2020-06-29
LEGN,NASDAQ,Stock,USD,2020-06-05,2020-06-29
LEGNX,NMFQS,Mutual Fund,USD,2000-10-13,2020-06-29
LEGR,NASDAQ,ETF,USD,2018-01-25,2020-06-29
LEGX,PINK,Stock,USD,2012-02-13,2020-06-25
LEH,,Stock,USD,,
LEHKQ,PINK,Stock,USD,2008-09-18,2020-06-29
LEHLQ,PINK,Stock,USD,2008-09-18,2020-06-29
LEHNQ,PINK,Stock,USD,2008-09-18,2020-06-29
LEI,NYSE,Stock,USD,,
LEIBX,NMFQS,Mutual Fund,USD,1994-09-28,2020-06-29
LEIC,PINK,Stock,USD,2012-07-02,2020-06-29
LEICX,NMFQS,Mutual Fund,USD,1993-05-03,2020-06-29
LEIFX,NMFQS,Mutual Fund,USD,1986-11-19,2020-06-29
LEIIX,NMFQS,Mutual Fund,USD,2014-05-02,2019-11-13
LEINX,NMFQS,Mutual Fund,USD,2002-01-03,2020-06-29
LEIOX,NMFQS,Mutual Fund,USD,2014-05-02,2019-11-13
LEISX,NMFQS,Mutual Fund,USD,2012-03-30,2020-06-29
LEITX,NMFQS,Mutual Fund,USD,,
LEIX,NASDAQ,Stock,USD,,
LEJU,NYSE,Stock,USD,2014-04-17,2020-06-29
LEKOF,PINK,Stock,USD,2017-09-26,2020-06-09
LEMAX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMB,NYSE ARCA,ETF,USD,2011-10-20,2020-06-29
LEMCX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMFX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMIF,OTCQB,Stock,USD,2012-03-09,2020-06-29
LEMIX,NMFQS,Mutual Fund,USD,2007-11-05,2017-07-27
LEMKX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-04
LEMLF,OTCGREY,Stock,USD,2020-05-20,2020-06-25
LEMLX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMMF,OTCGREY,Stock,USD,,
LEMOX,NMFQS,Mutual Fund,USD,2017-04-04,2018-05-04
LEMQX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMRX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-04
LEMSX,NMFQS,Mutual Fund,USD,2007-11-05,2017-07-27
LEMT,OTCMKTS,Stock,USD,2016-02-11,2017-08-28
LEMTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-04
LEMVX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-04
LEN,NYSE,Stock,USD,1987-11-05,2020-06-29
LEN-B,NYSE,Stock,USD,2003-04-23,2020-06-29
LEND,NYSE ARCA,ETF,USD,2019-05-09,2020-06-29
LEND1,,Stock,USD,,
LENDX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-29
LENS1,NASDAQ,Stock,USD,,
LENSF,PINK,Stock,USD,2015-01-29,2020-06-29
LENTY,OTCGREY,Stock,USD,2020-03-16,2020-03-16
LENXQ,PINK,Stock,USD,2010-01-04,2010-02-01
LEO,NYSE,ETF,USD,2001-01-02,2020-06-29
LEOAX,NMFQS,Mutual Fund,USD,2015-01-02,2016-11-10
LEOCX,NMFQS,Mutual Fund,USD,2015-01-02,2016-11-10
LEOIX,NMFQS,Mutual Fund,USD,2015-01-05,2020-06-29
LEOM,PINK,Stock,USD,2002-01-24,2019-11-14
LEON,PINK,Stock,USD,2012-01-31,2020-06-29
LEON1,,Stock,USD,,
LEONX,NMFQS,Mutual Fund,USD,2015-01-02,2016-11-10
LEOOX,NMFQS,Mutual Fund,USD,2015-01-05,2020-06-29
LEOPF,OTCMKTS,Stock,USD,2001-06-28,2019-05-06
LEOYX,NMFQS,Mutual Fund,USD,2015-01-02,2016-11-10
LEPAX,NMFQS,Mutual Fund,USD,2019-10-18,2020-06-29
LEPI,,Stock,USD,,
LEPIX,NMFQS,Mutual Fund,USD,2019-10-18,2020-06-29
LEPX,PINK,Stock,USD,2019-08-06,2019-10-29
LEQAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-29
LEQCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-29
LEQINC,NMFQS,Mutual Fund,USD,,
LEQIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-29
LESAF,OTCGREY,Stock,USD,2009-03-23,2020-06-29
LESR,NASDAQ,Stock,USD,,
LETAX,NMFQS,Mutual Fund,USD,2020-06-05,2020-06-29
LETIX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-13
LETOX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-13
LETRX,NMFQS,Mutual Fund,USD,1996-12-10,2020-06-29
LEU,NYSE,Stock,USD,1998-07-23,2020-06-29
LEVB,NYSE,Stock,USD,2017-11-17,2019-04-30
LEVI,NYSE,Stock,USD,2019-03-21,2020-06-29
LEVIX,NMFQS,Mutual Fund,USD,2005-10-03,2020-06-29
LEVL,NASDAQ,Stock,USD,2018-04-20,2020-06-29
LEVL1,NASDAQ,Stock,USD,,
LEVOX,NMFQS,Mutual Fund,USD,2005-09-30,2020-06-29
LEVP,OTCBB,Stock,USD,,
LEXAV,NASDAQ,Stock,USD,,
LEXBX,NMFQS,Mutual Fund,USD,2001-01-02,2017-05-02
LEXCX,NMFQS,Mutual Fund,USD,1986-01-02,2020-06-29
LEXEA,NASDAQ,Stock,USD,2016-11-04,2019-07-26
LEXEB,NASDAQ,Stock,USD,2016-12-07,2019-07-26
LEXG,PINK,Stock,USD,2016-01-04,2019-10-16
LEXGD,PINK,Stock,USD,2017-12-20,2018-01-17
LEXI,NASDAQ,Stock,USD,,
LEXMX,NASDAQ,Mutual Fund,USD,,
LEXNX,NMFQS,Mutual Fund,USD,1973-10-10,2020-06-29
LEXR,,Stock,USD,,
LEYOF,OTCGREY,Stock,USD,2018-12-07,2020-04-21
LF,NYSE,Stock,USD,2014-09-19,2016-04-13
LFAC,NASDAQ,Stock,USD,2018-06-29,2020-06-29
LFACU,NASDAQ,Stock,USD,2018-06-20,2020-06-29
LFACW,NASDAQ,Stock,USD,2018-06-29,2020-06-29
LFAP,PINK,Stock,USD,2012-02-09,2020-06-29
LFAXX,NMFQS,Mutual Fund,USD,,
LFAY,NASDAQ,Stock,USD,,
LFB,,Stock,USD,,
LFBCF,OTCGREY,Stock,USD,2008-11-13,2020-06-29
LFBI,,Stock,USD,,
LFC,NYSE,Stock,USD,2003-12-17,2020-06-29
LFCOF,OTCQB,Stock,USD,2019-02-08,2020-06-29
LFCYF,OTCGREY,Stock,USD,2007-07-30,2020-02-19
LFDEF,PINK,Stock,USD,2008-01-16,2020-06-29
LFDJF,PINK,Stock,USD,2020-02-26,2020-06-26
LFEAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFEBX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFECX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFED,NASDAQ,Stock,USD,,
LFEDX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFEIX,NMFQS,Mutual Fund,USD,1993-11-12,2020-06-29
LFEKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFEQ,NYSE ARCA,ETF,USD,2017-10-05,2020-06-29
LFER,OTCQB,Stock,USD,2014-10-22,2020-06-29
LFERX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFESX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFETX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFEUX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFEX,PINK,Stock,USD,2007-07-26,2020-06-29
LFFBX,NMFQS,Mutual Fund,USD,2000-10-13,2016-04-25
LFFCX,NMFQS,Mutual Fund,USD,2000-10-13,2020-06-29
LFFLX,NMFQS,Mutual Fund,USD,2019-07-31,2020-06-29
LFG,NYSE,Stock,USD,2006-12-28,2008-11-28
LFGAX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGCX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGFX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGH,OTCGREY,Stock,USD,,
LFGIX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGOX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGP,OTCQB,Stock,USD,2007-07-18,2020-06-29
LFGQX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGR,NYSE,Stock,USD,2011-01-26,2018-08-10
LFGRQ,NYSE,Stock,USD,,
LFGRX,NMFQS,Mutual Fund,USD,,
LFGSX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGTX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFGVX,NMFQS,Mutual Fund,USD,2019-01-31,2020-06-29
LFHLF,OTCMKTS,Stock,USD,2017-08-30,2020-02-20
LFHTF,OTCBB,Stock,USD,2015-10-09,2017-09-20
LFIAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFIBX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFICX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFIFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFIIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFIKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFIN,OTCMKTS,Stock,USD,2017-12-12,2020-06-29
LFIN1,NASDAQ,Stock,USD,,
LFIRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFISX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFITX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFIUX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-29
LFL,NYSE,Stock,USD,1997-11-07,2017-05-12
LFLAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFLIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFLS,PINK,Stock,USD,2008-04-10,2020-06-29
LFLSX,NMFQS,Mutual Fund,USD,2014-01-31,2020-06-29
LFLTX,NMFQS,Mutual Fund,USD,2019-07-31,2020-06-29
LFMAX,NMFQS,Mutual Fund,USD,2011-04-06,2020-06-29
LFMCX,NMFQS,Mutual Fund,USD,2011-04-06,2020-06-29
LFMIX,NMFQS,Mutual Fund,USD,2011-04-06,2020-06-29
LFMN,NASDAQ,Stock,USD,,
LFPI,PINK,Stock,USD,2017-10-12,2020-06-29
LFRAX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-29
LFRFX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-29
LFRGY,PINK,Stock,USD,2007-09-24,2015-11-19
LFRIX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-29
LFROX,NMFQS,Mutual Fund,USD,2017-04-04,2020-06-29
LFRRX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-29
LFRTX,NMFQS,Mutual Fund,USD,,
LFSFX,NMFQS,Mutual Fund,USD,2019-07-03,2020-06-29
LFSRX,NMFQS,Mutual Fund,USD,2019-07-03,2020-06-29
LFSYF,OTCGREY,Stock,USD,2004-10-13,2020-06-26
LFSYY,PINK,Stock,USD,2014-06-26,2020-06-26
LFT,NYSE,Stock,USD,,
LFT1,NYSE,Stock,USD,,
LFTBX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTC,NYSE,Stock,USD,,
LFTCX,NMFQS,Mutual Fund,USD,2012-11-02,2017-01-23
LFTDX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTIX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTRX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTSX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTTX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFTUX,NMFQS,Mutual Fund,USD,2012-11-02,2016-07-22
LFUGF,PINK,Stock,USD,2007-07-16,2020-06-29
LFUGY,PINK,Stock,USD,2009-03-26,2020-06-08
LFUS,NASDAQ,Stock,USD,1992-09-23,2020-06-29
LFVAX,NMFQS,Mutual Fund,USD,2019-07-11,2020-06-29
LFVCX,NMFQS,Mutual Fund,USD,2019-07-03,2020-06-29
LFVFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-29
LFVN,NASDAQ,Stock,USD,2004-10-05,2020-06-29
LFWWF,PINK,Stock,USD,2004-01-14,2017-12-27
LFYC,PINK,Stock,USD,2001-01-04,2017-09-14
LFYPF,OTCMKTS,Stock,USD,2017-10-09,2017-10-09
LG,NYSE,Stock,USD,,
LGAH,PINK,Stock,USD,1996-04-12,2020-06-15
LGAM,NASDAQ,Stock,USD,,
LGANX,NMFQS,Mutual Fund,USD,2017-02-03,2020-06-29
LGASX,NMFQS,Mutual Fund,USD,2001-07-23,2020-06-29
LGATX,NMFQS,Mutual Fund,USD,,
LGAXX,NMFQS,Mutual Fund,USD,,
LGBBX,NMFQS,Mutual Fund,USD,2003-09-12,2016-01-11
LGBCX,NMFQS,Mutual Fund,USD,2003-09-12,2020-06-29
LGBFX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBI,PINK,Stock,USD,2011-07-25,2020-06-29
LGBNX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-29
LGBOX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBQX,NMFQS,Mutual Fund,USD,,
LGBRX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBS,PINK,Stock,USD,2008-02-13,2020-06-29
LGBT,NASDAQ,Stock,USD,,
LGBUX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBVX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBWX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGBYX,NMFQS,Mutual Fund,USD,2019-05-16,2020-06-29
LGC,NYSE,Stock,USD,2017-12-01,2020-06-29
LGC-U,NYSE,Stock,USD,2017-11-17,2020-06-29
LGC-WS,NYSE,Stock,USD,2017-11-30,2020-06-29
LGCAX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-29
LGCCX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-29
LGCFX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-29
